67.00,86.68,0
65.00,85.41,0
94.00,84.03,0
82.00,82.97,0
53.00,81.99,0
69.00,80.66,0
58.00,79.04,0
60.00,77.22,0
98.00,75.56,0
43.00,74.28,0
50.00,72.78,0
68.00,70.98,0
42.00,69.15,0
37.00,67.04,0
52.00,64.61,0
55.00,62.24,0
54.00,60.17,0
98.00,58.76,0
56.00,58.27,0
53.00,58.15,0
62.00,57.99,0
74.00,58.02,0
51.00,58.28,0
119.00,58.99,0
70.00,60.56,0
91.00,62.64,0
77.00,64.87,0
96.00,67.23,0
90.00,69.78,0
141.00,72.85,0
89.00,76.57,0
98.00,80.32,0
69.00,83.44,0
79.00,85.66,0
72.00,86.99,0
66.00,87.52,0
66.00,87.26,0
48.00,86.22,0
48.00,84.31,0
72.00,81.87,0
63.00,79.41,0
36.00,76.86,0
78.00,74.13,0
57.00,71.67,0
35.00,69.31,0
56.00,66.74,0
52.00,64.22,0
56.00,61.97,0
91.00,60.32,0
58.00,59.52,0
64.00,59.19,0
91.00,59.26,0
80.00,60.05,0
59.00,61.23,0
146.00,62.94,0
72.00,65.67,0
94.00,68.75,0
78.00,71.61,0
69.00,74.06,0
100.00,76.08,0
107.00,78.21,0
90.00,80.58,0
76.00,82.72,0
64.00,84.14,0
77.00,84.75,0
75.00,84.84,0
80.00,84.64,0
65.00,84.17,0
63.00,83.28,0
52.00,81.87,0
35.00,79.74,0
37.00,76.80,0
54.00,73.38,0
41.00,69.90,0
42.00,66.41,0
40.00,62.92,0
37.00,59.51,0
62.00,56.40,0
79.00,54.15,0
64.00,53.00,0
64.00,52.60,0
92.00,52.91,0
49.00,53.85,0
139.00,55.50,0
71.00,58.19,0
82.00,61.32,0
94.00,64.39,0
125.00,67.85,0
78.00,71.74,0
76.00,75.27,0
70.00,77.95,0
100.00,80.02,0
75.00,81.80,0
117.00,83.48,0
75.00,85.17,0
43.00,86.20,0
72.00,86.06,0
43.00,85.01,0
41.00,83.06,0
72.00,80.44,0
62.00,77.84,0
72.00,75.50,0
82.00,73.61,0
49.00,72.09,0
49.00,70.45,0
43.00,68.44,0
55.00,66.23,0
67.00,64.18,0
45.00,62.43,0
81.00,61.00,0
58.00,60.10,0
86.00,59.76,0
76.00,60.05,0
46.00,60.64,0
85.00,61.17,0
98.00,62.15,0
85.00,63.85,0
95.00,66.04,0
90.00,68.54,0
87.00,71.16,0
82.00,73.67,0
86.00,75.92,0
100.00,78.05,0
76.00,80.08,0
80.00,81.72,0
81.00,82.88,0
58.00,83.51,0
80.00,83.51,0
84.00,83.25,0
66.00,82.89,0
47.00,82.06,0
55.00,80.48,0
41.00,78.25,0
48.00,75.51,0
36.00,72.35,0
35.00,68.84,0
64.00,65.31,0
46.00,62.19,0
50.00,59.47,0
60.00,57.13,0
62.00,55.39,0
68.00,54.32,0
56.00,53.80,0
75.00,53.74,0
61.00,54.12,0
107.00,55.13,0
81.00,57.02,0
80.00,59.46,0
83.00,62.02,0
92.00,64.72,0
69.00,67.40,0
116.00,70.07,0
84.00,72.96,0
72.00,75.69,0
70.00,77.73,0
61.00,78.97,0
66.00,79.43,0
119.00,79.73,0
61.00,80.34,0
50.00,80.55,0
70.00,79.96,0
42.00,78.78,0
34.00,76.84,0
51.00,74.14,0
37.00,71.08,0
36.00,67.73,0
60.00,64.35,0
53.00,61.37,0
36.00,58.75,0
72.00,56.45,0
54.00,54.77,0
45.00,53.54,0
92.00,52.79,0
53.00,52.80,0
121.00,53.70,0
69.00,55.61,0
70.00,57.94,0
69.00,60.10,0
106.00,62.34,0
91.00,65.06,0
60.00,67.85,0
87.00,70.19,0
102.00,72.43,0
87.00,74.86,0
112.00,77.43,0
68.00,79.96,0
64.00,81.82,0
68.00,82.71,0
66.00,82.85,0
62.00,82.38,0
98.00,81.68,0
38.00,80.89,0
34.00,79.33,0
62.00,76.92,0
33.00,74.13,0
36.00,70.91,0
80.00,67.65,0
39.00,64.88,0
46.00,62.31,0
120.00,60.38,0
86.00,59.98,0
71.00,60.69,0
84.00,61.81,0
76.00,63.22,0
63.00,64.67,0
123.00,66.32,0
76.00,68.56,0
90.00,71.01,0
73.00,73.25,0
82.00,75.15,0
89.00,76.81,0
71.00,78.26,0
55.00,79.14,0
82.00,79.37,0
80.00,79.39,0
83.00,79.47,0
74.00,79.55,0
79.00,79.54,0
76.00,79.45,0
47.00,79.05,0
44.00,77.90,0
56.00,76.04,0
57.00,73.87,0
52.00,71.61,0
47.00,69.25,0
41.00,66.71,0
38.00,63.95,0
52.00,61.14,0
49.00,58.56,0
48.00,56.29,0
55.00,54.37,0
73.00,53.02,0
67.00,52.45,0
55.00,52.44,0
76.00,52.80,0
71.00,53.62,0
99.00,55.09,0
91.00,57.37,0
80.00,60.18,0
86.00,63.12,0
109.00,66.24,0
89.00,69.68,0
108.00,73.24,0
74.00,76.66,0
84.00,79.54,0
91.00,81.85,0
68.00,83.66,0
62.00,84.65,0
65.00,84.73,0
71.00,84.16,0
48.00,83.06,0
74.00,81.47,0
42.00,79.53,0
42.00,77.09,0
75.00,74.34,0
39.00,71.71,0
37.00,68.91,0
60.00,65.93,0
47.00,63.17,0
60.00,60.76,0
70.00,58.88,0
73.00,57.75,0
50.00,57.19,0
93.00,57.08,0
53.00,57.49,0
100.00,58.37,0
71.00,59.79,0
77.00,61.52,0
83.00,63.35,0
164.00,66.01,0
100.00,70.07,0
84.00,74.53,0
86.00,78.38,0
83.00,81.52,0
76.00,83.92,0
90.00,85.66,0
71.00,86.85,0
66.00,87.34,0
66.00,87.06,0
64.00,86.13,0
60.00,84.68,0
46.00,82.67,0
62.00,80.19,0
37.00,77.36,0
49.00,74.18,0
85.00,71.13,0
46.00,68.65,0
35.00,66.25,0
55.00,63.65,0
44.00,61.12,0
38.00,58.69,0
71.00,56.47,0
67.00,54.97,0
73.00,54.30,0
122.00,54.77,0
36.00,56.24,0
127.00,58.15,0
70.00,60.65,0
69.00,63.32,0
81.00,65.64,0
132.00,68.24,0
70.00,71.38,0
93.00,74.43,0
76.00,77.03,0
94.00,79.26,0
109.00,81.42,0
