187,144.29,0
153,148.7,0
205,152.91,0
168,157.09,0
209,161.26,0
180,165.43,0
208,169.54,0
168,173.37,0
218,176.85,0
157,179.93,0
201,182.39,0
156,184.14,0
199,185.27,0
132,185.69,0
174,185.14,0
117,183.56,0
170,181.08,0
121,177.99,0
126,174.23,0
70,169.29,0
108,163.06,0
63,155.82,0
75,147.76,0
73,139.13,0
38,130.14,0
38,120.57,0
33,110.55,0
45,100.54,0
76,91.26,0
53,83.26,0
91,76.68,0
78,71.72,0
94,68.38,0
96,66.55,0
98,66.12,0
127,67.06,0
156,69.73,0
157,74.35,0
151,80.53,0
191,87.91,0
168,96.39,0
193,105.57,0
152,114.87,0
206,123.93,0
176,132.83,0
220,141.62,0
162,150.03,0
204,157.65,0
166,164.3,0
190,169.93,0
148,174.33,0
179,177.41,0
131,179.17,0
166,179.6,0
143,179.02,0
130,177.48,0
115,174.74,0
145,171.08,0
72,166.61,0
96,160.9,0
79,154.1,0
80,146.63,0
43,138.44,0
37,129.33,0
31,119.39,0
34,109.02,0
41,98.71,0
64,89.11,0
54,80.71,0
83,73.76,0
82,68.53,0
82,64.98,0
100,62.98,0
97,62.49,0
127,63.51,0
141,66.22,0
158,70.75,0
148,76.82,0
172,84.04,0
181,92.29,0
209,101.63,0
173,111.72,0
222,122.09,0
182,132.52,0
206,142.59,0
145,151.63,0
210,159.32,0
172,165.99,0
200,171.81,0
150,176.52,0
197,180.03,0
135,182.37,0
168,183.38,0
122,183,0
172,181.51,0
114,179.17,0
153,176.05,0
73,171.96,0
108,166.56,0
71,159.96,0
85,152.43,0
52,144.13,0
34,134.92,0
40,124.81,0
36,114.27,0
46,103.8,0
56,93.94,0
66,85.2,0
86,77.99,0
97,72.71,0
88,69.31,0
114,67.62,0
122,67.7,0
127,69.5,0
153,72.94,0
146,77.91,0
176,84.22,0
189,91.9,0
142,100.43,0
215,109.26,0
168,118.45,0
220,127.87,0
149,137.06,0
208,145.5,0
155,153.05,0
187,159.56,0
171,165.02,0
201,169.75,0
153,173.73,0
176,176.66,0
144,178.42,0
152,178.97,0
126,178.23,0
162,176.47,0
94,173.82,0
135,170.09,0
88,165.39,0
99,159.76,0
73,153.19,0
67,145.74,0
44,137.36,0
44,128.1,0
34,118.22,0
35,108.04,0
50,98.02,0
58,88.76,0
71,80.74,0
84,74.32,0
111,69.86,0
102,67.51,0
107,66.97,0
110,67.84,0
127,70,0
151,73.56,0
160,78.66,0
173,85.26,0
208,93.32,0
164,102.55,0
202,112.26,0
184,122.12,0
214,132.03,0
142,141.42,0
227,149.87,0
174,157.69,0
168,164.56,0
165,169.93,0
210,174.25,0
138,177.75,0
178,180.02,0
125,180.92,0
170,180.59,0
121,179.22,0
135,176.79,0
107,173.22,0
135,168.79,0
64,163.51,0
91,157.03,0
72,149.56,0
49,141.31,0
46,132.19,0
35,122.38,0
94,112.62,0
61,103.84,0
75,96.13,0
64,89.38,0
83,83.64,0
82,79.1,0
127,76.1,0
87,74.8,0
128,74.86,0
142,76.42,0
165,79.82,0
162,84.98,0
175,91.56,0
187,99.29,0
195,108,0
173,117.24,0
209,126.56,0
178,135.81,0
218,144.8,0
164,153.27,0
195,160.76,0
156,167.01,0
200,172.09,0
176,176.32,0
186,179.8,0
139,182.19,0
167,183.2,0
129,182.9,0
146,181.35,0
111,178.6,0
128,174.73,0
79,169.71,0
103,163.53,0
79,156.46,0
56,148.56,0
40,139.57,0
60,129.79,0
40,119.72,0
39,109.62,0
46,99.68,0
43,90.29,0
60,81.76,0
78,74.55,0
71,68.98,0
100,65.09,0
112,63.13,0
127,63.27,0
136,65.4,0
126,69.17,0
156,74.21,0
171,80.6,0
192,88.48,0
156,97.39,0
203,106.77,0
190,116.56,0
226,126.83,0
153,136.99,0
218,146.38,0
180,155.02,0
205,162.94,0
163,169.79,0
195,175.39,0
152,179.68,0
190,182.7,0
123,184.38,0
182,184.68,0
90,183.59,0
126,180.75,0
116,176.4,0
132,171.33,0
85,165.66,0
91,159.15,0
35,151.44,0
38,142.25,0
32,131.78,0
33,120.62,0
38,109.28,0
48,98.37,0
68,88.49,0
85,80.28,0
68,73.9,0
86,69.14,0
114,66.14,0
100,65.07,0
110,65.59,0
118,67.42,0
142,70.62,0
134,75.11,0
167,80.8,0
167,87.66,0
173,95.53,0
178,104.04,0
220,113.22,0
168,122.93,0
207,132.54,0
166,141.63,0
216,150.1,0
176,157.96,0
181,164.89,0
158,170.47,0
181,174.69,0
126,177.46,0
168,178.68,0
127,178.58,0
163,177.45,0
116,175.43,0
124,172.41,0
93,168.2,0
81,162.68,0
51,155.65,0
55,147.15,0
42,137.53,0
33,127.1,0
41,116.22,0
40,105.4,0
53,95.15,0
100,86.24,0
73,79.31,0
96,74.23,0
110,71,0
115,69.75,0
139,70.44,0
151,73.1,0
158,77.63,0
153,83.62,0
185,90.75,0
171,98.89,0
209,107.85,0
180,117.42,0
207,127.2,0
168,136.71,0
234,145.83,0
181,154.67,0
218,163,0
171,170.45,0
230,177.01,0
147,182.57,0
194,186.71,0
155,189.4,0
174,190.8,0
132,190.82,0
161,189.5,0
118,186.99,0
148,183.42,0
101,178.92,0
127,173.56,0
92,167.46,0
79,160.55,0
70,152.66,0
50,143.85,0
52,134.28,0
34,124.14,0
32,113.61,0
48,103.08,0
35,93.03,0
62,83.82,0
56,75.82,0
96,69.45,0
108,65.25,0
89,63.2,0
121,62.89,0
92,64.05,0
146,66.53,0
139,70.5,0
184,76.2,0
140,83.32,0
179,91.26,0
167,99.75,0
209,108.85,0
167,118.35,0
214,127.9,0
146,137.04,0
212,145.39,0
166,153,0
197,159.85,0
178,165.87,0
208,171.25,0
149,175.82,0
179,179.15,0
138,181.1,0
191,181.96,0
133,182,0
153,181.07,0
113,178.96,0
138,175.73,0
88,171.43,0
123,166.13,0
75,160.01,0
68,152.91,0
61,144.74,0
58,135.82,0
48,126.43,0
40,116.75,0
42,106.96,0
50,97.44,0
52,88.6,0
77,80.86,0
67,74.55,0
84,69.72,0
88,66.41,0
100,64.65,0
122,64.54,0
123,66.15,0
150,69.44,0
144,74.3,0
189,80.68,0
