176.00,252.76,1
277.00,249.49,1
213.00,246.55,1
252.00,244.06,1
130.00,241.10,1
139.00,236.25,1
342.00,230.94,1
74.00,226.68,1
120.00,220.96,1
112.00,212.81,1
84.00,203.11,1
43.00,191.67,1
126.00,179.10,1
163.00,167.40,1
110.00,157.63,1
153.00,149.42,1
188.00,143.24,1
134.00,139.32,1
60.00,136.00,1
225.00,132.94,1
261.00,132.62,1
46.00,134.56,1
92.00,135.26,1
174.00,134.63,1
37.00,133.65,1
56.00,130.99,1
135.00,126.96,1
232.00,124.33,1
66.00,123.71,1
147.00,123.38,1
65.00,122.55,1
125.00,121.20,1
79.00,119.41,1
220.00,118.28,1
226.00,119.68,1
74.00,122.98,1
338.00,127.32,1
74.00,133.24,1
56.00,137.81,1
264.00,140.43,1
152.00,143.87,1
44.00,146.79,1
140.00,147.27,1
78.00,146.07,1
88.00,143.50,1
62.00,139.38,1
123.00,134.40,1
64.00,129.24,1
471.00,127.04,1
77.00,130.14,1
119.00,134.34,1
60.00,136.18,1
63.00,135.57,1
279.00,134.47,1
105.00,135.21,1
271.00,137.60,1
93.00,140.99,1
142.00,143.85,1
133.00,145.48,1
38.00,145.58,1
176.00,144.02,1
100.00,142.11,1
78.00,139.71,1
110.00,136.28,1
52.00,132.04,1
58.00,126.70,1
105.00,120.69,1
261.00,116.51,1
181.00,116.18,1
123.00,118.28,1
86.00,120.21,1
43.00,120.49,1
107.00,119.00,1
186.00,117.60,1
111.00,117.53,1
122.00,117.98,1
208.00,119.07,1
47.00,120.79,1
37.00,120.90,1
70.00,118.54,1
130.00,115.36,1
80.00,112.51,1
69.00,109.59,1
121.00,106.55,1
104.00,104.15,1
105.00,102.47,1
162.00,101.75,1
45.00,101.76,1
96.00,101.26,1
109.00,100.40,1
82.00,99.70,1
71.00,98.71,1
120.00,97.53,1
44.00,96.35,1
47.00,94.37,1
54.00,91.33,1
99.00,88.10,1
45.00,85.18,1
72.00,82.31,1
206.00,80.67,1
213.00,82.54,1
83.00,87.17,1
93.00,91.71,1
53.00,94.79,1
146.00,96.84,1
72.00,98.64,1
148.00,100.37,1
113.00,102.35,1
130.00,104.63,1
71.00,106.58,1
117.00,107.74,1
144.00,108.78,1
48.00,109.71,1
70.00,109.34,1
44.00,107.35,1
65.00,104.13,1
80.00,100.34,1
120.00,97.00,1
60.00,94.39,1
39.00,91.59,1
100.00,88.40,1
103.00,85.88,1
72.00,84.25,1
72.00,82.86,1
161.00,82.20,1
114.00,83.18,1
74.00,85.00,1
84.00,86.43,1
68.00,87.22,1
45.00,87.13,1
37.00,85.78,1
39.00,83.22,1
52.00,79.89,1
39.00,76.21,1
60.00,72.46,1
102.00,69.38,1
106.00,67.82,1
57.00,67.46,1
128.00,67.83,1
69.00,69.04,1
83.00,70.56,1
78.00,71.97,1
75.00,73.26,1
69.00,74.27,1
37.00,74.64,1
71.00,74.23,1
100.00,73.77,1
65.00,73.75,1
50.00,73.62,1
127.00,73.50,1
98.00,74.30,1
63.00,75.65,1
50.00,76.44,1
81.00,76.53,1
251.00,77.90,1
53.00,81.67,1
46.00,85.17,1
250.00,88.27,1
157.00,93.57,1
41.00,99.51,1
61.00,103.20,1
71.00,104.51,1
101.00,104.55,1
50.00,103.79,1
43.00,101.80,1
61.00,98.53,1
37.00,94.46,1
89.00,90.08,1
44.00,85.92,1
57.00,81.85,1
146.00,78.56,1
34.00,76.64,1
114.00,75.37,1
130.00,75.14,1
146.00,76.79,1
112.00,79.93,1
110.00,83.65,1
60.00,86.95,1
38.00,88.79,1
158.00,89.69,1
54.00,90.78,1
119.00,91.79,1
60.00,92.43,1
132.00,92.93,1
62.00,93.42,1
83.00,93.51,1
84.00,93.07,1
69.00,92.29,1
50.00,90.89,1
100.00,89.05,1
59.00,87.25,1
84.00,85.50,1
40.00,83.54,1
66.00,81.19,1
68.00,78.71,1
199.00,77.54,1
46.00,78.36,1
43.00,79.15,1
62.00,78.74,1
88.00,77.92,1
70.00,77.27,1
43.00,76.46,1
97.00,75.41,1
57.00,74.54,1
115.00,74.11,1
81.00,74.39,1
116.00,75.39,1
43.00,76.60,1
335.00,79.42,1
45.00,85.23,1
46.00,90.73,1
84.00,93.72,1
114.00,95.60,1
90.00,97.19,1
120.00,98.60,1
44.00,99.51,1
56.00,99.08,1
87.00,97.48,1
74.00,95.55,1
125.00,93.90,1
49.00,92.63,1
82.00,91.12,1
58.00,89.19,1
89.00,87.14,1
51.00,85.07,1
101.00,83.10,1
85.00,81.65,1
61.00,80.60,1
48.00,79.24,1
96.00,77.67,1
111.00,76.83,1
70.00,76.86,1
91.00,77.17,1
121.00,77.93,1
57.00,79.16,1
94.00,80.20,1
81.00,81.03,1
47.00,81.48,1
122.00,81.59,1
49.00,81.78,1
75.00,81.66,1
39.00,80.83,1
82.00,79.47,1
68.00,78.04,1
64.00,76.71,1
40.00,75.12,1
